<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
01/08/21;13:30:00,525.1000000,526.0000000,525.0000000,526.0000000,2894
01/08/21;13:35:00,525.9700000,525.9700000,524.6000000,524.6000000,2249
01/08/21;13:40:00,524.4200000,524.7700000,523.3200000,524.4000000,5567
01/08/21;13:45:00,523.6400000,523.6400000,521.7600000,522.8000000,4929
01/08/21;13:50:00,523.1400000,523.8300000,523.1400000,523.8200000,2000
01/08/21;13:55:00,524.4300000,524.8400000,524.2200000,524.5700000,2120
01/08/21;14:00:00,524.8900000,525.0400000,524.8600000,525.0400000,615
01/08/21;14:05:00,524.7300000,525.7300000,524.7300000,525.1100000,3988
01/08/21;14:10:00,524.6700000,525.1600000,524.3500000,524.6900000,1300
01/08/21;14:15:00,525.1300000,525.3700000,524.6000000,524.6000000,1756
01/08/21;14:20:00,524.0000000,524.7000000,524.0000000,524.6100000,2954
01/08/21;14:25:00,525.0500000,525.0500000,524.2500000,524.6200000,3383
01/08/21;14:30:00,524.7500000,526.0300000,524.7500000,525.9400000,2474
01/08/21;14:35:00,525.8700000,525.8700000,525.5500000,525.6400000,1200
01/08/21;14:40:00,525.4500000,525.6200000,525.3100000,525.5400000,1200
01/08/21;14:45:00,525.5700000,525.5700000,525.1600000,525.1600000,400
01/08/21;14:50:00,525.4800000,526.0600000,525.1300000,526.0600000,700
01/08/21;14:55:00,526.3800000,527.4600000,526.1700000,527.0000000,2500
01/08/21;15:00:00,526.6100000,528.2500000,526.6100000,527.5800000,1900
01/08/21;15:05:00,527.4700000,528.2400000,527.2200000,527.2300000,4589
01/08/21;15:10:00,527.1600000,527.6300000,527.1600000,527.4700000,600
01/08/21;15:15:00,527.2100000,527.6800000,527.1200000,527.5200000,600
01/08/21;15:20:00,527.8100000,528.5100000,527.7300000,528.4100000,1800
01/08/21;15:25:00,528.4400000,528.8000000,527.1800000,527.3000000,3789
01/08/21;15:30:00,527.2400000,528.1100000,527.2400000,528.1100000,1000
01/08/21;15:35:00,528.1200000,528.3400000,527.4700000,528.3400000,3285
01/08/21;15:40:00,528.5600000,529.2400000,528.4900000,529.1500000,2920
01/08/21;15:45:00,529.0600000,529.1900000,528.6500000,529.0000000,9887
01/08/21;15:50:00,528.9200000,529.1000000,528.1400000,528.1400000,10932
01/08/21;15:55:00,528.8500000,530.0300000,528.3700000,529.9900000,21993
01/08/21;16:00:00,529.9000000,531.7100000,529.9000000,531.2200000,14821
01/11/21;09:35:00,536.6000000,547.3100000,534.5100000,547.0400000,19812
01/11/21;09:40:00,547.0000000,549.6500000,542.0900000,549.1100000,16486
01/11/21;09:45:00,549.1100000,553.5000000,549.0000000,549.0000000,26869
01/11/21;09:50:00,548.7300000,553.3100000,547.6400000,551.7200000,7734
01/11/21;09:55:00,551.0000000,556.3800000,551.0000000,556.3800000,18214
01/11/21;10:00:00,556.3700000,556.5200000,553.1000000,553.1000000,13421
01/11/21;10:05:00,553.2900000,555.3700000,553.2900000,554.1000000,7431
01/11/21;10:10:00,552.7500000,554.3300000,552.4400000,554.1100000,5400
01/11/21;10:15:00,554.5300000,554.8000000,550.6600000,550.6600000,5136
01/11/21;10:20:00,551.5800000,553.4300000,551.4500000,553.0800000,3038
01/11/21;10:25:00,552.1200000,552.9500000,550.6700000,551.5200000,2933
01/11/21;10:30:00,551.1300000,552.6500000,551.1300000,552.5300000,2468
01/11/21;10:35:00,552.7600000,554.3200000,552.7600000,553.9800000,6925
01/11/21;10:40:00,554.0900000,555.2100000,553.1800000,555.0800000,5978
01/11/21;10:45:00,555.1500000,556.8800000,555.1000000,555.4400000,5400
01/11/21;10:50:00,555.4900000,555.4900000,552.0000000,552.0000000,2264
01/11/21;10:55:00,551.4900000,552.8600000,551.2500000,551.6200000,1786
01/11/21;11:00:00,551.7200000,553.7500000,551.6200000,553.1200000,1862
01/11/21;11:05:00,553.3500000,553.7900000,552.6000000,552.6000000,2766
01/11/21;11:10:00,552.7100000,553.1400000,551.6300000,551.6300000,1869
01/11/21;11:15:00,551.3600000,551.5600000,548.5000000,549.1100000,4888
01/11/21;11:20:00,549.0000000,549.0300000,548.2000000,548.9300000,2849
01/11/21;11:25:00,549.7500000,550.7200000,549.0000000,550.7000000,3221
01/11/21;11:30:00,550.9200000,551.6800000,550.6800000,550.6800000,2330
01/11/21;11:35:00,551.0900000,552.5300000,551.0900000,551.4000000,2096
01/11/21;11:40:00,550.7100000,551.9100000,550.3200000,551.9100000,710
01/11/21;11:45:00,551.6700000,551.6700000,549.5600000,549.7100000,2684
01/11/21;11:50:00,550.2000000,550.9900000,550.0000000,550.3100000,1331
01/11/21;11:55:00,550.1500000,550.2700000,549.9200000,549.9200000,1300
01/11/21;12:00:00,550.5800000,550.6000000,549.5300000,549.6500000,746
01/11/21;12:05:00,549.8300000,550.2750000,548.5800000,549.6800000,1600
01/11/21;12:10:00,549.4700000,549.4700000,548.6100000,548.9800000,1200
01/11/21;12:15:00,549.1900000,549.1900000,548.4650000,549.0900000,3452
01/11/21;12:20:00,549.6100000,550.0300000,549.0700000,549.1700000,1100
01/11/21;12:25:00,549.0350000,550.6300000,549.0350000,550.6300000,1000
01/11/21;12:30:00,550.4600000,553.2900000,550.4600000,553.2900000,4045
01/11/21;12:35:00,553.4400000,554.2950000,553.0700000,554.2200000,4758
01/11/21;12:40:00,554.1000000,554.1000000,553.1000000,553.2000000,900
01/11/21;12:45:00,553.1500000,555.8100000,553.0000000,555.7850000,4024
01/11/21;12:50:00,556.0000000,557.5300000,555.8900000,557.5300000,9887
01/11/21;12:55:00,557.4600000,557.4600000,555.4500000,556.2000000,1400
01/11/21;13:00:00,556.7400000,556.7700000,555.1000000,555.8100000,3400
01/11/21;13:05:00,556.2400000,558.0000000,556.2400000,557.3600000,6858
01/11/21;13:10:00,557.3900000,558.3200000,557.2300000,557.8500000,6713
01/11/21;13:15:00,557.8800000,558.1450000,557.5900000,557.6600000,3727
01/11/21;13:20:00,557.6500000,558.1300000,557.5400000,557.5400000,3105
01/11/21;13:25:00,557.1250000,557.6100000,556.8050000,557.6100000,3373
01/11/21;13:30:00,557.7400000,557.9650000,555.8200000,555.8200000,2997
01/11/21;13:35:00,556.0950000,556.1700000,555.2400000,555.6200000,3556
01/11/21;13:40:00,555.6150000,555.9900000,555.4700000,555.8200000,800
01/11/21;13:45:00,555.5300000,556.1500000,555.0650000,555.9600000,1105
01/11/21;13:50:00,556.2400000,556.3000000,554.7950000,554.7950000,999
01/11/21;13:55:00,554.6500000,556.0200000,554.6500000,556.0000000,2206
01/11/21;14:00:00,556.0500000,556.0500000,555.5000000,556.0000000,1114
01/11/21;14:05:00,555.5800000,555.6300000,554.2100000,554.6500000,4200
01/11/21;14:10:00,554.1950000,554.3800000,552.5600000,552.7100000,7112
01/11/21;14:15:00,552.6400000,553.6700000,552.6400000,553.2300000,917
01/11/21;14:20:00,553.3300000,553.7400000,552.7600000,552.7600000,1000
01/11/21;14:25:00,552.3100000,552.6100000,550.7500000,552.6100000,3814
01/11/21;14:30:00,552.9400000,553.1100000,551.4000000,551.7200000,1909
01/11/21;14:35:00,551.3200000,552.0650000,551.0400000,551.6300000,1000
01/11/21;14:40:00,551.2000000,551.7000000,550.6000000,550.9700000,1600
01/11/21;14:45:00,550.4100000,551.4900000,550.4100000,551.3900000,800
01/11/21;14:50:00,551.1800000,551.1800000,550.1450000,550.1900000,1600
01/11/21;14:55:00,550.1100000,550.5500000,549.1100000,550.5500000,3724
01/11/21;15:00:00,550.6100000,551.3200000,550.6100000,551.0600000,1703
01/11/21;15:05:00,550.9300000,550.9300000,550.1550000,550.2000000,1485
01/11/21;15:10:00,550.1900000,550.2800000,548.3800000,548.5700000,2045
01/11/21;15:15:00,548.8300000,549.1000000,546.7000000,546.9800000,2743
01/11/21;15:20:00,548.1400000,548.6600000,547.6100000,547.6100000,2973
01/11/21;15:25:00,547.0300000,547.0300000,544.7400000,545.4500000,3716
01/11/21;15:30:00,546.2200000,546.8300000,545.0100000,545.7000000,2808
01/11/21;15:35:00,545.5900000,546.6300000,545.2000000,545.4300000,1900
01/11/21;15:40:00,545.2700000,546.9700000,545.2500000,545.2500000,5055
01/11/21;15:45:00,545.1900000,546.7900000,545.1900000,545.6400000,1540
01/11/21;15:50:00,546.2300000,546.6400000,546.1600000,546.2400000,1672
01/11/21;15:55:00,545.9000000,547.2200000,544.1200000,544.1200000,7210
01/11/21;16:00:00,544.4900000,545.0600000,543.9000000,544.5200000,7426
01/12/21;09:35:00,548.0000000,548.4900000,545.7000000,547.4300000,3599
01/12/21;09:40:00,547.1200000,548.6700000,546.6000000,548.5600000,2960
01/12/21;09:45:00,548.3300000,549.9100000,543.8300000,544.0000000,6973
01/12/21;09:50:00,544.0100000,544.0100000,539.6400000,540.2800000,7422
01/12/21;09:55:00,539.7400000,539.7500000,534.1100000,537.0700000,14997
01/12/21;10:00:00,537.3500000,539.3800000,535.7700000,539.3800000,5776
01/12/21;10:05:00,539.1300000,539.1600000,535.9300000,536.2300000,4323
01/12/21;10:10:00,535.8000000,537.5800000,535.5100000,537.5800000,1500
01/12/21;10:15:00,538.7100000,539.0000000,536.5600000,536.8800000,4514
01/12/21;10:20:00,536.8600000,540.7400000,536.1700000,540.7400000,3536
01/12/21;10:25:00,540.2500000,540.4600000,538.5700000,539.3000000,1879
01/12/21;10:30:00,539.3000000,540.1200000,537.7500000,537.7500000,1440
01/12/21;10:35:00,538.4200000,539.0000000,538.0000000,538.3200000,3016
01/12/21;10:40:00,537.7500000,538.3300000,537.6000000,537.8500000,1300
01/12/21;10:45:00,538.1800000,539.7000000,537.5500000,539.0600000,1221
01/12/21;10:50:00,538.3900000,539.6000000,538.0900000,539.1700000,1152
01/12/21;10:55:00,538.9200000,540.2500000,538.9200000,539.3200000,1300
01/12/21;11:00:00,539.3800000,539.7400000,538.5100000,539.5100000,2110
01/12/21;11:05:00,539.4300000,541.3000000,538.7300000,540.6700000,3393
01/12/21;11:10:00,541.0300000,542.9000000,541.0300000,542.7300000,1800
01/12/21;11:15:00,542.8900000,543.1000000,542.1400000,543.1000000,2020
01/12/21;11:20:00,543.9500000,545.0900000,543.9500000,544.2100000,2243
01/12/21;11:25:00,544.4300000,546.1400000,544.4300000,545.7800000,2931
01/12/21;11:30:00,545.3600000,545.6100000,544.6250000,544.6900000,1800
01/12/21;11:35:00,544.1700000,545.1800000,543.0500000,545.1800000,2212
01/12/21;11:40:00,544.9900000,545.1900000,544.1700000,544.3600000,2656
01/12/21;11:45:00,543.8700000,544.2700000,543.8300000,543.8300000,800
01/12/21;11:50:00,543.8600000,543.8600000,541.3100000,541.3100000,1902
01/12/21;11:55:00,541.5000000,541.5000000,539.2200000,540.3300000,8025
01/12/21;12:00:00,540.7100000,540.7100000,539.7700000,540.6800000,1420
01/12/21;12:05:00,541.4800000,541.4800000,538.4400000,538.5000000,1500
01/12/21;12:10:00,538.6500000,538.6500000,536.7400000,537.5000000,3113
01/12/21;12:15:00,536.5600000,537.3300000,536.4700000,537.1700000,1400
01/12/21;12:20:00,536.7400000,539.0200000,536.7400000,538.8000000,3466
01/12/21;12:25:00,538.5400000,538.6000000,537.4200000,537.6500000,2404
01/12/21;12:30:00,537.4700000,539.0200000,537.4000000,539.0200000,1080
01/12/21;12:35:00,538.8900000,539.7400000,538.6100000,539.7400000,1100
01/12/21;12:40:00,539.8500000,540.4000000,539.8500000,540.2800000,1581
01/12/21;12:45:00,540.7300000,541.6900000,540.4900000,541.4800000,1460
01/12/21;12:50:00,541.2900000,541.3500000,540.7900000,541.1000000,2680
01/12/21;12:55:00,541.5200000,542.0000000,541.5200000,541.9100000,2100
01/12/21;13:00:00,541.9300000,541.9300000,541.2900000,541.4000000,600
01/12/21;13:05:00,541.1000000,541.5700000,541.1000000,541.5700000,400
01/12/21;13:10:00,541.1500000,541.5000000,541.1500000,541.2200000,300
01/12/21;13:15:00,541.0000000,541.2700000,540.7300000,541.2500000,600
01/12/21;13:20:00,540.5050000,541.0400000,540.5050000,541.0400000,600
01/12/21;13:25:00,540.7300000,541.1000000,540.1400000,540.1400000,500
01/12/21;13:30:00,540.4300000,541.3400000,539.9900000,541.3400000,1200
01/12/21;13:35:00,541.3100000,541.6300000,541.3100000,541.6300000,400
01/12/21;13:45:00,541.5900000,541.5900000,541.0900000,541.2000000,400
01/12/21;13:50:00,541.6900000,542.4200000,541.5800000,542.3600000,1621
01/12/21;13:55:00,542.2500000,542.5200000,541.3800000,541.5800000,2010
01/12/21;14:00:00,541.6300000,541.9400000,541.1900000,541.6850000,1800
01/12/21;14:05:00,541.4700000,542.7200000,541.4700000,542.5700000,2700
01/12/21;14:10:00,542.4700000,542.6050000,542.1700000,542.6050000,546
01/12/21;14:15:00,542.7500000,542.7500000,541.8900000,542.5500000,900
01/12/21;14:20:00,542.4200000,542.4200000,541.7200000,542.2200000,600
01/12/21;14:25:00,542.2200000,542.2200000,541.0900000,541.0900000,498
01/12/21;14:30:00,541.2300000,541.2300000,540.0600000,540.3400000,800
01/12/21;14:35:00,540.7400000,541.5200000,540.6600000,541.1900000,2100
01/12/21;14:40:00,539.7200000,539.7400000,538.9200000,538.9200000,3060
01/12/21;14:45:00,538.9300000,539.0800000,538.5000000,539.0500000,586
01/12/21;14:50:00,538.3600000,538.7500000,538.1500000,538.7500000,2152
01/12/21;14:55:00,538.5100000,538.5100000,537.6500000,537.6500000,1000
01/12/21;15:00:00,537.6100000,538.2900000,537.6100000,538.1200000,900
01/12/21;15:05:00,537.8500000,537.8900000,537.1700000,537.4700000,720
01/12/21;15:10:00,538.1600000,538.1600000,537.3300000,537.3300000,700
01/12/21;15:15:00,537.5300000,537.5300000,536.3700000,536.3700000,1532
01/12/21;15:20:00,536.4500000,537.9900000,536.4400000,537.9900000,2030
01/12/21;15:25:00,537.9400000,538.1200000,536.9600000,536.9600000,1571
01/12/21;15:30:00,537.0000000,537.6700000,536.5000000,537.6100000,1800
01/12/21;15:35:00,537.7400000,538.2800000,537.5000000,538.2800000,700
01/12/21;15:40:00,538.0500000,538.3900000,537.4900000,537.9700000,1515
01/12/21;15:45:00,537.9700000,538.2900000,537.8100000,538.1800000,1200
01/12/21;15:50:00,537.8200000,539.6100000,537.8200000,539.1700000,2883
01/12/21;15:55:00,539.2500000,539.9300000,538.6600000,538.9900000,3078
01/12/21;16:00:00,539.1300000,540.0400000,538.5400000,539.5900000,6560
01/13/21;09:35:00,538.9900000,541.1500000,538.2200000,539.8200000,2926
01/13/21;09:40:00,538.3700000,540.7500000,537.2700000,537.3800000,3013
01/13/21;09:45:00,537.0500000,537.7600000,535.6300000,536.5000000,5356
01/13/21;09:50:00,536.7300000,542.0000000,536.7300000,541.9400000,4423
01/13/21;09:55:00,542.5700000,544.4400000,540.9100000,541.2400000,8371
01/13/21;10:00:00,541.6500000,542.5900000,539.8300000,540.1300000,4000
01/13/21;10:05:00,539.0200000,540.0900000,535.6000000,535.6000000,5115
01/13/21;10:10:00,536.4000000,538.5000000,536.4000000,537.7500000,3428
01/13/21;10:15:00,538.0700000,540.3500000,537.9500000,540.1900000,2365
01/13/21;10:20:00,540.1800000,540.1800000,538.3300000,539.2800000,1600
01/13/21;10:25:00,539.0000000,539.1600000,538.2600000,539.1600000,800
01/13/21;10:30:00,539.4600000,539.8700000,538.9200000,538.9200000,1103
01/13/21;10:35:00,539.2000000,540.6700000,539.2000000,540.2900000,2200
01/13/21;10:40:00,540.5100000,540.6700000,539.9000000,540.0000000,2500
01/13/21;10:45:00,540.9800000,540.9800000,539.4400000,539.4400000,2066
01/13/21;10:50:00,539.8900000,540.0700000,539.4500000,539.7700000,900
01/13/21;10:55:00,539.7000000,539.7000000,538.5700000,539.0900000,1200
01/13/21;11:00:00,538.9800000,540.3100000,538.9800000,539.6300000,1453
01/13/21;11:05:00,539.7500000,540.1100000,539.6400000,539.8000000,1498
01/13/21;11:10:00,539.9400000,540.3500000,539.8000000,540.1600000,1700
01/13/21;11:15:00,539.9700000,539.9700000,537.2300000,537.4200000,900
01/13/21;11:20:00,537.7400000,538.3700000,536.8800000,538.0500000,2974
01/13/21;11:25:00,538.0000000,538.4700000,537.9300000,538.4700000,800
01/13/21;11:30:00,538.5500000,539.4200000,538.5500000,539.1600000,1500
01/13/21;11:35:00,539.1400000,541.4200000,539.1400000,541.0100000,3439
01/13/21;11:40:00,541.6400000,542.4100000,541.5000000,541.7050000,2430
01/13/21;11:45:00,541.7000000,542.8000000,541.7000000,542.5000000,1441
01/13/21;11:50:00,542.1800000,542.1800000,541.0500000,541.0500000,1021
01/13/21;11:55:00,541.0700000,541.0900000,540.4700000,540.8800000,1200
01/13/21;12:00:00,540.6400000,541.1600000,540.5500000,540.8000000,900
01/13/21;12:05:00,540.7900000,540.8400000,539.0000000,539.0000000,2600
01/13/21;12:10:00,538.8400000,540.1400000,538.7300000,539.4200000,2058
01/13/21;12:15:00,539.5000000,540.0000000,538.9900000,539.5700000,857
01/13/21;12:20:00,539.9900000,540.2000000,539.6300000,539.8400000,2121
01/13/21;12:25:00,539.9000000,540.0500000,539.8800000,539.8800000,500
01/13/21;12:30:00,539.2900000,540.0800000,538.6800000,540.0200000,1300
01/13/21;12:35:00,539.7000000,539.7000000,539.0000000,539.1200000,600
01/13/21;12:40:00,539.0000000,539.1900000,539.0000000,539.0800000,800
01/13/21;12:45:00,539.2500000,539.4500000,538.6800000,539.4500000,1510
01/13/21;12:50:00,539.0900000,540.1900000,539.0850000,540.1900000,1965
01/13/21;12:55:00,539.7250000,540.0000000,539.5100000,539.7600000,1020
01/13/21;13:00:00,539.2000000,539.2000000,538.8100000,538.8100000,700
01/13/21;13:05:00,539.2600000,540.0000000,539.2600000,539.6100000,1180
01/13/21;13:10:00,539.9000000,539.9000000,539.2600000,539.4300000,600
01/13/21;13:15:00,539.4300000,540.3000000,539.4300000,540.3000000,469
01/13/21;13:20:00,540.0700000,541.7400000,540.0700000,541.6200000,1600
01/13/21;13:25:00,541.4950000,541.4950000,540.9700000,541.4900000,1548
01/13/21;13:30:00,541.7400000,542.7900000,541.1400000,542.5100000,3328
01/13/21;13:35:00,542.4500000,542.9900000,542.2100000,542.9900000,1400
01/13/21;13:40:00,543.0900000,543.7500000,543.0900000,543.7500000,1791
01/13/21;13:45:00,543.3400000,543.3500000,542.3800000,542.7200000,900
01/13/21;13:50:00,542.6700000,542.6700000,542.1100000,542.4300000,500
01/13/21;13:55:00,542.3000000,543.1000000,542.3000000,543.1000000,1200
01/13/21;14:00:00,543.2200000,543.2200000,542.6800000,542.8900000,700
01/13/21;14:05:00,543.0400000,543.8700000,542.3600000,543.8700000,2200
01/13/21;14:10:00,543.8800000,544.0900000,543.6400000,543.6900000,2118
01/13/21;14:15:00,543.4800000,543.7400000,542.9200000,543.3900000,2996
01/13/21;14:20:00,543.4600000,543.4600000,542.8500000,542.8500000,300
01/13/21;14:25:00,542.8000000,542.8000000,542.1300000,542.1700000,1694
01/13/21;14:30:00,542.2600000,542.9800000,542.2100000,542.9800000,800
01/13/21;14:35:00,542.9900000,543.2900000,542.9900000,543.2000000,1100
01/13/21;14:40:00,543.0600000,543.2500000,542.8400000,543.2500000,1000
01/13/21;14:45:00,543.2400000,543.4200000,542.6300000,542.6300000,1500
01/13/21;14:50:00,542.8200000,543.0400000,542.4500000,542.4500000,600
01/13/21;14:55:00,542.7100000,542.7200000,542.7100000,542.7200000,500
01/13/21;15:00:00,542.5500000,544.0200000,541.9000000,544.0200000,5129
01/13/21;15:05:00,544.0200000,544.0600000,542.8200000,542.9800000,4434
01/13/21;15:10:00,542.5500000,543.2100000,542.2200000,542.2600000,1400
01/13/21;15:15:00,542.7400000,542.9900000,542.3500000,542.8100000,1470
01/13/21;15:20:00,542.6000000,542.6000000,542.3200000,542.3200000,700
01/13/21;15:25:00,542.3400000,542.3400000,541.0400000,541.5400000,1539
01/13/21;15:30:00,541.4700000,541.6500000,540.3200000,540.3200000,1553
01/13/21;15:35:00,540.3200000,541.7000000,540.3200000,541.4200000,2300
01/13/21;15:40:00,541.2500000,541.8900000,541.2500000,541.5300000,1000
01/13/21;15:45:00,542.0000000,542.7400000,541.9100000,542.6600000,2200
01/13/21;15:50:00,542.5200000,542.5500000,542.2000000,542.2300000,1600
01/13/21;15:55:00,542.2300000,542.2300000,540.9800000,541.3100000,4000
01/13/21;16:00:00,541.4400000,541.5000000,540.8100000,541.1300000,14703
01/14/21;09:35:00,543.0900000,543.0900000,538.6700000,541.1100000,3362
01/14/21;09:40:00,541.0000000,542.1000000,539.1500000,539.2300000,1671
01/14/21;09:45:00,539.3500000,539.9300000,537.8700000,539.6600000,3789
01/14/21;09:50:00,538.6800000,538.8500000,537.5400000,538.1100000,1145
