<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
01/08/21;13:15:00,131.6100000,131.7900000,131.6100000,131.7200000,36751
01/08/21;13:20:00,131.7200000,131.7200000,131.2200000,131.2300000,54283
01/08/21;13:25:00,131.2100000,131.2300000,130.3800000,130.8200000,70493
01/08/21;13:30:00,130.7900000,131.1800000,130.7400000,131.1800000,47631
01/08/21;13:35:00,131.1100000,131.2100000,131.0000000,131.0050000,42111
01/08/21;13:40:00,131.0100000,131.1700000,130.4300000,130.7100000,71092
01/08/21;13:45:00,130.6900000,130.7000000,130.2300000,130.5700000,47614
01/08/21;13:50:00,130.5700000,130.9000000,130.5100000,130.7850000,63417
01/08/21;13:55:00,130.8100000,131.0400000,130.7900000,130.9500000,21898
01/08/21;14:00:00,130.9500000,131.1600000,130.8800000,131.0000000,26309
01/08/21;14:05:00,130.9700000,131.2400000,130.9700000,131.0800000,28796
01/08/21;14:10:00,131.0700000,131.2800000,131.0400000,131.1500000,35091
01/08/21;14:15:00,131.2300000,131.4200000,131.1400000,131.1500000,36253
01/08/21;14:20:00,131.1400000,131.3800000,131.1400000,131.3700000,31589
01/08/21;14:25:00,131.3800000,131.4000000,131.0500000,131.1800000,38988
01/08/21;14:30:00,131.1900000,131.5300000,131.1100000,131.4600000,45291
01/08/21;14:35:00,131.4650000,131.5400000,131.2800000,131.3000000,32233
01/08/21;14:40:00,131.3100000,131.4800000,131.3100000,131.4000000,11901
01/08/21;14:45:00,131.4100000,131.4500000,131.1400000,131.2200000,33903
01/08/21;14:50:00,131.2300000,131.4000000,131.1000000,131.3600000,40588
01/08/21;14:55:00,131.3800000,131.5500000,131.3200000,131.4400000,35634
01/08/21;15:00:00,131.3900000,131.5100000,131.2900000,131.4400000,35035
01/08/21;15:05:00,131.4400000,131.6500000,131.3900000,131.5100000,44399
01/08/21;15:10:00,131.5000000,131.6300000,131.4200000,131.6200000,41180
01/08/21;15:15:00,131.6200000,131.6600000,131.4600000,131.6000000,61017
01/08/21;15:20:00,131.6000000,131.7800000,131.6000000,131.7200000,48582
01/08/21;15:25:00,131.7200000,131.7600000,131.4700000,131.5200000,61050
01/08/21;15:30:00,131.5500000,131.8400000,131.5000000,131.7800000,48531
01/08/21;15:35:00,131.7700000,131.9000000,131.6400000,131.8700000,57265
01/08/21;15:40:00,131.8700000,131.9800000,131.8100000,131.9400000,75557
01/08/21;15:45:00,131.9400000,132.0500000,131.8900000,132.0400000,101010
01/08/21;15:50:00,132.0500000,132.1500000,131.9500000,132.0100000,76213
01/08/21;15:55:00,132.0200000,132.1900000,131.9500000,132.0500000,169762
01/08/21;16:00:00,132.0400000,132.2000000,131.9600000,131.9900000,189238
01/11/21;09:35:00,129.0200000,129.5300000,128.5000000,128.7000000,180739
01/11/21;09:40:00,128.7400000,129.1500000,128.5600000,129.1300000,113396
01/11/21;09:45:00,129.1000000,129.8100000,128.9000000,129.4000000,101418
01/11/21;09:50:00,129.4200000,129.4200000,128.8300000,129.0200000,98901
01/11/21;09:55:00,129.0200000,129.1200000,128.6100000,128.9200000,114526
01/11/21;10:00:00,128.9100000,129.5200000,128.9100000,129.4400000,111038
01/11/21;10:05:00,129.4100000,129.7700000,129.3700000,129.6800000,86686
01/11/21;10:10:00,129.7000000,130.1600000,129.6500000,129.9200000,171659
01/11/21;10:15:00,129.9400000,129.9500000,129.5900000,129.6900000,100573
01/11/21;10:20:00,129.6800000,129.9900000,129.6000000,129.7900000,70593
01/11/21;10:25:00,129.8300000,129.8900000,129.5800000,129.6800000,60669
01/11/21;10:30:00,129.7100000,130.0800000,129.6300000,130.0000000,67649
01/11/21;10:35:00,130.0000000,130.0700000,129.8700000,130.0700000,52790
01/11/21;10:40:00,130.0700000,130.1100000,129.6700000,129.9400000,76311
01/11/21;10:45:00,129.9600000,129.9700000,129.5500000,129.6400000,40355
01/11/21;10:50:00,129.6000000,129.6200000,129.3300000,129.3800000,65319
01/11/21;10:55:00,129.3600000,129.6800000,129.3500000,129.4800000,42701
01/11/21;11:00:00,129.5000000,129.7100000,129.4600000,129.5750000,38385
01/11/21;11:05:00,129.5800000,129.6300000,129.3200000,129.4900000,43163
01/11/21;11:10:00,129.5000000,129.6200000,129.3600000,129.5000000,43577
01/11/21;11:15:00,129.5000000,129.5000000,129.0400000,129.1800000,59573
01/11/21;11:20:00,129.1500000,129.3600000,129.1000000,129.2700000,44556
01/11/21;11:25:00,129.2700000,129.5500000,129.2100000,129.4900000,39195
01/11/21;11:30:00,129.5000000,129.5700000,129.4700000,129.5700000,21193
01/11/21;11:35:00,129.5400000,129.6900000,129.5350000,129.6400000,32912
01/11/21;11:40:00,129.6600000,129.6700000,129.5300000,129.6300000,21673
01/11/21;11:45:00,129.6200000,129.6300000,129.4100000,129.4600000,21900
01/11/21;11:50:00,129.4700000,129.5000000,129.3000000,129.4700000,28020
01/11/21;11:55:00,129.4400000,129.6000000,129.3600000,129.3700000,31600
01/11/21;12:00:00,129.3900000,129.5800000,129.3900000,129.5100000,42900
01/11/21;12:05:00,129.5100000,129.6000000,129.3600000,129.4700000,19585
01/11/21;12:10:00,129.4900000,129.6000000,129.4000000,129.6000000,16635
01/11/21;12:15:00,129.6200000,129.7100000,129.5000000,129.6000000,31381
01/11/21;12:20:00,129.6400000,129.8400000,129.6100000,129.7700000,35392
01/11/21;12:25:00,129.7900000,129.8200000,129.6700000,129.8000000,19962
01/11/21;12:30:00,129.7700000,129.8000000,129.6750000,129.7200000,21297
01/11/21;12:35:00,129.7000000,130.0500000,129.7000000,130.0200000,47734
01/11/21;12:40:00,130.0000000,130.0100000,129.8900000,129.8900000,17013
01/11/21;12:45:00,129.8800000,129.9400000,129.8000000,129.8500000,29725
01/11/21;12:50:00,129.8600000,129.9800000,129.8500000,129.8700000,16126
01/11/21;12:55:00,129.8400000,129.8900000,129.7500000,129.8200000,19272
01/11/21;13:00:00,129.8500000,129.8700000,129.4900000,129.5500000,48436
01/11/21;13:05:00,129.5500000,129.6300000,129.4600000,129.5400000,31424
01/11/21;13:10:00,129.5600000,129.6900000,129.5600000,129.6400000,25889
01/11/21;13:15:00,129.6300000,129.8700000,129.6300000,129.8000000,32182
01/11/21;13:20:00,129.8600000,129.9200000,129.7600000,129.7600000,29011
01/11/21;13:25:00,129.7500000,129.7600000,129.5600000,129.7200000,40170
01/11/21;13:30:00,129.7200000,129.7200000,129.4600000,129.6100000,61122
01/11/21;13:35:00,129.6200000,129.6400000,129.4550000,129.5500000,26109
01/11/21;13:40:00,129.5600000,129.5800000,129.4100000,129.4700000,29324
01/11/21;13:45:00,129.4500000,129.5300000,129.3050000,129.5000000,47804
01/11/21;13:50:00,129.4900000,129.5000000,129.2300000,129.2300000,34175
01/11/21;13:55:00,129.2400000,129.4100000,129.2400000,129.3600000,32777
01/11/21;14:00:00,129.3900000,129.4600000,129.3400000,129.3400000,12352
01/11/21;14:05:00,129.3300000,129.3300000,129.1300000,129.2400000,44351
01/11/21;14:10:00,129.2200000,129.2600000,129.1300000,129.1400000,26650
01/11/21;14:15:00,129.1400000,129.2500000,129.1000000,129.1500000,21276
01/11/21;14:20:00,129.1300000,129.2700000,129.1150000,129.1300000,19659
01/11/21;14:25:00,129.1400000,129.2100000,129.0100000,129.2100000,42571
01/11/21;14:30:00,129.2200000,129.2200000,128.9500000,129.0100000,72207
01/11/21;14:35:00,128.9800000,129.1600000,128.9300000,129.0300000,28715
01/11/21;14:40:00,129.0000000,129.0100000,128.8800000,128.9100000,36724
01/11/21;14:45:00,128.9100000,129.1000000,128.9000000,129.1000000,28394
01/11/21;14:50:00,129.0900000,129.2200000,129.0400000,129.1300000,33379
01/11/21;14:55:00,129.1300000,129.1500000,128.9700000,129.1300000,39606
01/11/21;15:00:00,129.1200000,129.3200000,129.0900000,129.2700000,25459
01/11/21;15:05:00,129.2900000,129.4100000,129.2400000,129.3300000,29356
01/11/21;15:10:00,129.3500000,129.3900000,129.0600000,129.1200000,31568
01/11/21;15:15:00,129.1000000,129.1700000,128.9300000,128.9750000,43606
01/11/21;15:20:00,128.9700000,129.1000000,128.9200000,128.9700000,33537
01/11/21;15:25:00,128.9400000,128.9600000,128.7100000,128.8000000,75005
01/11/21;15:30:00,128.8100000,128.9400000,128.7000000,128.7200000,49669
01/11/21;15:35:00,128.7400000,128.9700000,128.7200000,128.8100000,55524
01/11/21;15:40:00,128.8000000,128.9600000,128.7500000,128.7700000,57640
01/11/21;15:45:00,128.7600000,128.9700000,128.7500000,128.8900000,46391
01/11/21;15:50:00,128.9100000,129.1500000,128.8700000,129.1000000,65692
01/11/21;15:55:00,129.1100000,129.1800000,128.9100000,128.9800000,126437
01/11/21;16:00:00,128.9800000,129.1000000,128.9000000,128.9900000,231737
01/12/21;09:35:00,128.4800000,129.6300000,128.2800000,129.2800000,149112
01/12/21;09:40:00,129.2700000,129.6900000,129.2300000,129.4600000,114823
01/12/21;09:45:00,129.5300000,129.5500000,129.0300000,129.1500000,79945
01/12/21;09:50:00,129.1900000,129.2100000,128.3600000,128.4000000,81209
01/12/21;09:55:00,128.4400000,128.5900000,128.0800000,128.4400000,136427
01/12/21;10:00:00,128.4300000,128.5700000,128.1900000,128.3600000,67542
01/12/21;10:05:00,128.3400000,128.5800000,128.1800000,128.4700000,60631
01/12/21;10:10:00,128.5050000,128.6400000,128.3300000,128.5900000,46710
01/12/21;10:15:00,128.6000000,128.7500000,128.3000000,128.3900000,56807
01/12/21;10:20:00,128.3500000,128.6550000,128.2200000,128.6500000,52421
01/12/21;10:25:00,128.6400000,128.8300000,128.5350000,128.8200000,31786
01/12/21;10:30:00,128.8200000,129.1200000,128.8000000,129.0000000,52264
01/12/21;10:35:00,129.0300000,129.3200000,129.0100000,129.1500000,42023
01/12/21;10:40:00,129.1600000,129.2700000,128.8900000,128.9500000,35361
01/12/21;10:45:00,128.9300000,129.1400000,128.7700000,129.0100000,42221
01/12/21;10:50:00,129.0500000,129.1600000,128.8400000,129.0400000,39822
01/12/21;10:55:00,129.0700000,129.2000000,128.9000000,129.0300000,39278
01/12/21;11:00:00,129.0400000,129.0400000,128.8500000,128.9100000,31348
01/12/21;11:05:00,128.9100000,128.9100000,128.6100000,128.7900000,46616
01/12/21;11:10:00,128.7850000,128.8600000,128.6400000,128.7300000,34237
01/12/21;11:15:00,128.7200000,129.0600000,128.7200000,129.0100000,40111
01/12/21;11:20:00,129.0400000,129.1600000,129.0000000,129.1400000,44776
01/12/21;11:25:00,129.1500000,129.1700000,128.8400000,128.8700000,47671
01/12/21;11:30:00,128.8700000,128.8700000,128.6700000,128.7100000,38283
01/12/21;11:35:00,128.7100000,128.7100000,128.5200000,128.6400000,52410
01/12/21;11:40:00,128.6200000,128.6300000,128.5100000,128.5500000,27423
01/12/21;11:45:00,128.5300000,128.5500000,128.3900000,128.5000000,43531
01/12/21;11:50:00,128.4800000,128.4950000,128.2500000,128.3900000,35727
01/12/21;11:55:00,128.3900000,128.4500000,128.1600000,128.2600000,47279
01/12/21;12:00:00,128.2600000,128.4200000,128.1700000,128.3700000,34822
01/12/21;12:05:00,128.3800000,128.3800000,127.9300000,127.9700000,151476
01/12/21;12:10:00,127.9900000,127.9900000,127.4700000,127.6300000,133201
01/12/21;12:15:00,127.6300000,127.6900000,126.9200000,127.1400000,206949
01/12/21;12:20:00,127.1100000,127.4400000,126.8700000,127.3300000,108747
01/12/21;12:25:00,127.3200000,127.4800000,127.2100000,127.3300000,44090
01/12/21;12:30:00,127.3400000,127.6200000,127.3100000,127.6100000,50744
01/12/21;12:35:00,127.6000000,127.7000000,127.4800000,127.6700000,32786
01/12/21;12:40:00,127.6600000,127.9900000,127.5900000,127.9900000,55131
01/12/21;12:45:00,127.9800000,127.9800000,127.6400000,127.8800000,25352
01/12/21;12:50:00,127.8800000,127.9200000,127.6800000,127.7600000,26374
01/12/21;12:55:00,127.7300000,127.9400000,127.7300000,127.9100000,21667
01/12/21;13:00:00,127.8800000,127.9700000,127.8600000,127.9400000,19377
01/12/21;13:05:00,127.9600000,128.0900000,127.9000000,128.0200000,34856
01/12/21;13:10:00,128.0200000,128.0900000,127.8200000,127.8900000,34878
01/12/21;13:15:00,127.9100000,128.1200000,127.9100000,128.0800000,17012
01/12/21;13:20:00,128.0700000,128.0700000,127.7700000,127.8000000,38556
01/12/21;13:25:00,127.8300000,127.9900000,127.7100000,127.9200000,44512
01/12/21;13:30:00,127.9300000,128.3200000,127.8600000,128.2600000,31297
01/12/21;13:35:00,128.2600000,128.4300000,128.1400000,128.3700000,52868
01/12/21;13:40:00,128.3500000,128.4100000,128.2800000,128.3500000,16785
01/12/21;13:45:00,128.3400000,128.3400000,128.2600000,128.2900000,12722
01/12/21;13:50:00,128.3000000,128.3000000,128.1200000,128.1300000,20897
01/12/21;13:55:00,128.1500000,128.2300000,128.0800000,128.1300000,22677
01/12/21;14:00:00,128.1500000,128.2500000,128.1300000,128.2000000,19682
01/12/21;14:05:00,128.2000000,128.6400000,128.1800000,128.5800000,50679
01/12/21;14:10:00,128.6300000,128.6300000,128.3900000,128.4000000,27773
01/12/21;14:15:00,128.4300000,128.4900000,128.3400000,128.3800000,23451
01/12/21;14:20:00,128.3800000,128.5100000,128.3800000,128.4200000,17519
01/12/21;14:25:00,128.4200000,128.5100000,128.3300000,128.4400000,31521
01/12/21;14:30:00,128.4300000,128.5700000,128.3150000,128.5000000,24402
01/12/21;14:35:00,128.4900000,128.7800000,128.4800000,128.7500000,36650
01/12/21;14:40:00,128.7300000,128.7500000,128.4900000,128.4900000,31732
01/12/21;14:45:00,128.4900000,128.5800000,128.3400000,128.3700000,33142
01/12/21;14:50:00,128.3700000,128.3700000,128.1500000,128.3000000,37053
01/12/21;14:55:00,128.2600000,128.2900000,128.0900000,128.1200000,25443
01/12/21;15:00:00,128.1100000,128.4000000,128.0900000,128.4000000,32051
01/12/21;15:05:00,128.4100000,128.5000000,128.2800000,128.4100000,34339
01/12/21;15:10:00,128.4000000,128.4700000,128.2200000,128.3900000,27671
01/12/21;15:15:00,128.4100000,128.4500000,128.3000000,128.3100000,30609
01/12/21;15:20:00,128.3200000,128.4600000,128.3200000,128.4400000,36840
01/12/21;15:25:00,128.4400000,128.6700000,128.4200000,128.6000000,34176
01/12/21;15:30:00,128.6000000,128.6100000,128.5000000,128.5500000,25311
01/12/21;15:35:00,128.5600000,128.6000000,128.4800000,128.5500000,27720
01/12/21;15:40:00,128.5500000,128.7000000,128.5200000,128.6900000,29369
01/12/21;15:45:00,128.6800000,128.8500000,128.6800000,128.7900000,49312
01/12/21;15:50:00,128.7900000,129.1100000,128.7800000,129.0500000,75313
01/12/21;15:55:00,129.0650000,129.1500000,128.6850000,128.8800000,103137
01/12/21;16:00:00,128.8800000,129.1900000,128.8000000,128.8100000,221971
01/13/21;09:35:00,128.6700000,129.4000000,128.5000000,129.2900000,141868
01/13/21;09:40:00,129.2700000,129.7250000,129.1800000,129.3100000,116986
01/13/21;09:45:00,129.2900000,129.5900000,128.8700000,128.9400000,97531
01/13/21;09:50:00,128.9400000,129.7000000,128.9400000,129.7000000,73658
01/13/21;09:55:00,129.6700000,130.1300000,129.6700000,130.1300000,187851
01/13/21;10:00:00,130.1500000,130.2000000,129.8300000,129.8300000,70483
01/13/21;10:05:00,129.8300000,129.9800000,129.3500000,129.3900000,89062
01/13/21;10:10:00,129.3700000,129.9500000,129.3600000,129.7300000,112683
01/13/21;10:15:00,129.7400000,129.9800000,129.6700000,129.8300000,82802
01/13/21;10:20:00,129.8200000,129.9000000,129.3200000,129.5200000,82087
01/13/21;10:25:00,129.5500000,129.8100000,129.3700000,129.8000000,41466
01/13/21;10:30:00,129.8000000,130.1600000,129.7900000,130.0400000,74334
01/13/21;10:35:00,130.0600000,130.3500000,130.0600000,130.2900000,86120
01/13/21;10:40:00,130.2700000,130.7100000,130.2700000,130.7100000,82396
01/13/21;10:45:00,130.7100000,130.8700000,130.7100000,130.8200000,108787
01/13/21;10:50:00,130.8300000,131.2500000,130.8300000,131.1800000,96673
01/13/21;10:55:00,131.1900000,131.1900000,130.8300000,130.9500000,56408
01/13/21;11:00:00,130.9400000,131.0400000,130.7400000,131.0300000,50292
01/13/21;11:05:00,131.0400000,131.1200000,130.8450000,130.8900000,74357
01/13/21;11:10:00,130.9000000,131.4100000,130.9000000,131.3500000,78951
01/13/21;11:15:00,131.3400000,131.3400000,130.9600000,131.1400000,65796
01/13/21;11:20:00,131.1300000,131.1400000,130.8300000,130.9000000,52514
01/13/21;11:25:00,130.9100000,131.1800000,130.9100000,131.1800000,50137
01/13/21;11:30:00,131.1800000,131.4300000,131.1600000,131.2500000,60063
01/13/21;11:35:00,131.2400000,131.3800000,131.0800000,131.2100000,61681
01/13/21;11:40:00,131.2300000,131.3100000,130.7300000,131.0200000,79606
01/13/21;11:45:00,131.0300000,131.4300000,130.9700000,131.4300000,64590
01/13/21;11:50:00,131.4100000,131.4500000,131.2800000,131.3000000,31862
01/13/21;11:55:00,131.2900000,131.3200000,131.0900000,131.1100000,32229
01/13/21;12:00:00,131.0900000,131.3700000,131.0900000,131.1500000,51678
01/13/21;12:05:00,131.1800000,131.1900000,130.6800000,130.8000000,79846
01/13/21;12:10:00,130.7950000,130.8600000,130.5000000,130.5300000,40049
01/13/21;12:15:00,130.5200000,130.8200000,130.5200000,130.8100000,43675
01/13/21;12:20:00,130.8100000,130.9300000,130.6300000,130.6300000,43974
01/13/21;12:25:00,130.6550000,130.7800000,130.6000000,130.6100000,26542
01/13/21;12:30:00,130.6200000,130.8000000,130.5600000,130.7300000,22437
01/13/21;12:35:00,130.7300000,130.8100000,130.5200000,130.6200000,42188
01/13/21;12:40:00,130.6200000,130.6350000,130.4300000,130.6300000,45850
01/13/21;12:45:00,130.6400000,130.8400000,130.5000000,130.8200000,30189
01/13/21;12:50:00,130.8450000,130.9200000,130.8000000,130.8600000,25214
01/13/21;12:55:00,130.8500000,131.0700000,130.8400000,131.0200000,44712
01/13/21;13:00:00,131.0400000,131.1800000,131.0000000,131.1400000,29152
01/13/21;13:05:00,131.1200000,131.2800000,131.0000000,131.2300000,38204
01/13/21;13:10:00,131.2600000,131.2700000,131.0800000,131.1300000,21063
01/13/21;13:15:00,131.1300000,131.2100000,131.0950000,131.1900000,14308
01/13/21;13:20:00,131.1900000,131.2400000,131.0200000,131.0500000,29462
01/13/21;13:25:00,131.0500000,131.0650000,130.8700000,130.9300000,29560
01/13/21;13:30:00,130.9300000,130.9700000,130.7700000,130.8900000,27143
01/13/21;13:35:00,130.8800000,130.8900000,130.8000000,130.8500000,15620
01/13/21;13:40:00,130.8500000,131.0800000,130.8300000,131.0600000,18633
01/13/21;13:45:00,131.0500000,131.0500000,130.8400000,130.8800000,24528
01/13/21;13:50:00,130.9200000,130.9400000,130.8200000,130.8700000,19807
01/13/21;13:55:00,130.8800000,130.9200000,130.8400000,130.8800000,8139
01/13/21;14:00:00,130.8600000,130.9000000,130.7900000,130.8600000,22400
01/13/21;14:05:00,130.8600000,131.2000000,130.7500000,131.0600000,57700
01/13/21;14:10:00,131.0600000,131.1000000,130.8700000,130.9100000,17376
01/13/21;14:15:00,130.9050000,131.0100000,130.8800000,131.0100000,15794
01/13/21;14:20:00,131.0000000,131.0300000,130.9450000,130.9500000,13176
01/13/21;14:25:00,130.9550000,130.9900000,130.7500000,130.8600000,43476
01/13/21;14:30:00,130.8600000,130.9800000,130.8200000,130.9200000,22147
01/13/21;14:35:00,130.9400000,131.0100000,130.9200000,130.9550000,16672
01/13/21;14:40:00,130.9400000,131.0500000,130.9000000,131.0400000,24302
01/13/21;14:45:00,131.0500000,131.1300000,130.8500000,130.8500000,29922
01/13/21;14:50:00,130.8600000,131.0900000,130.8600000,131.0700000,19557
01/13/21;14:55:00,131.0400000,131.0800000,131.0100000,131.0600000,8477
01/13/21;15:00:00,131.0600000,131.0600000,130.8700000,131.0200000,27426
01/13/21;15:05:00,131.0100000,131.0800000,130.9800000,130.9900000,24498
01/13/21;15:10:00,130.9900000,131.0000000,130.8600000,130.9250000,28641
01/13/21;15:15:00,130.9300000,130.9800000,130.8800000,130.9100000,27539
